Date,"Fase, banco, y malla programada",Estado / Motivo de suspensión,Hora de ejecución,URL
01-09-2023,Fase 06 Banco 970 Mallas 04k-07c-18a,Ejecutada,13:04,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2001.09.2023.pdf
02-09-2023,Fase 06 Banco 970 Mallas 17d-18b-19a,Ejecutada,12:18,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2002.09.2023.pdf
04-09-2023,Fase 07 Banco 990 Malla 9A,Ejecutada,15:29,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2004.09.2023.pdf
04-09-2023,Fase 07 Banco 1000 Malla 6C-7A,Ejecutada,15:32,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2004.09.2023.pdf
05-09-2023,Fase 06 Banco 980 Malla 20E-23A,Ejecutada,12:54,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2005.09.2023.pdf
05-09-2023,Fase 06 Banco 980 Malla Precorte,Ejecutada,12:54,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2005.09.2023.pdf
06-09-2023,Fase 07 Banco 1000 Malla 12A,Ejecutada,12:43,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2006.09.2023.pdf
07-09-2023,Fase 07 Banco 990 Mallas 07b-08a,Ejecutada,13:08,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2007-09-2023.pdf
08-09-2023,Fase 07 Banco 990 Mallas 06d-07c,Ejecutada,13:40,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2008-09-2023.pdf
09-09-2023,Fase 07 Banco 990 Mallas 07d-08b,Ejecutada,13:35,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2009-09-2023.pdf
12-09-2023,Fase 06 Banco 980 Malla 24A-25A,Ejecutada,12:32,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2012-09-2023.pdf
12-09-2023,Fase 06 Banco 980 Malla Precorte,Ejecutada,12:32,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2012-09-2023.pdf
12-09-2023,Fase 06 Banco 970 Malla 15C-16C-17E,Ejecutada,12:38,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2012-09-2023.pdf
12-09-2023,Fase 07 Banco 1000 Malla 8B-11A,Suspendida por condición de viento,17:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2012-09-2023.pdf
12-09-2023,Fase 07 Banco 1000 Malla Precorte,Suspendida por condición de viento,17:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2012-09-2023.pdf
13-09-2023,Fase 07 Banco 1000 Malla 8B-11A,Ejecutada,12:38,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2013-09-2023.pdf
21-09-2023,Fase 07 Banco 980 Malla 2A-3A-4A,Ejecutada,11:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2021.09.2023.pdf
21-09-2023,Fase 07 Banco 990 Malla 5C-6E-7E-8C,Ejecutada,11:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2021.09.2023.pdf
21-09-2023,Fase 07 Banco 1000 Malla 8C-10A-11B,Ejecutada,11:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2021.09.2023.pdf
21-09-2023,Fase 06 Banco 980 Malla 24B,Ejecutada,11:13,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2021.09.2023.pdf
21-09-2023,Fase 06 Banco 970 Malla 17F-19B,Ejecutada,11:17,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2021.09.2023.pdf
22-09-2023,Fase 07 Banco 990 Malla 4B-5D-9A,Ejecutada,13:44,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2022.09.2023.pdf
22-09-2023,Fase 07 Banco 990 Malla Precorte,Ejecutada,13:44,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2022.09.2023.pdf
23-09-2023,Fase 07 Banco 990 Mallas 05e-06f-07f-09b,Ejecutada,12:48,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2023-09-2023.pdf
23-09-2023,Fase 07 Banco 990 Mallas precorte,Ejecutada,12:48,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2023-09-2023.pdf
25-09-2023,Fase 07 Banco 990 Mallas 07g-08d,Ejecutada,11:57,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2025-09-2023.pdf
25-09-2023,Fase 06 Banco 970 Mallas  19c-20a-21a,Ejecutada,12:03,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2025-09-2023.pdf
26-09-2023,Fase 07 Banco 980 malla 01a-02b,Ejecutada,13:42,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2026-09-2023.pdf
27-09-2023,Fase 07 Banco 980 Malla 2C-3B,Ejecutada,12:19,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2027.09.2023.pdf
28-09-2023,Fase 06 Banco 970 Malla 17G-19D-20B,Ejecutada,11:49,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2028.09.2023.pdf
29-09-2023,Fase 07 Banco 990 Malla 8E-10A,Ejecutada,12:28,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2029.09.2023.pdf
29-09-2023,Fase 07 Banco 980 Malla 2D-3C,Suspendida por condición de viento,17:30,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\09.%20Septiembre\Registro%20tronadura%20realizada%2029.09.2023.pdf
02-10-2023,Fase 06 Banco 970 Malla 19E-20C,Ejecutada,16:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2002-10-2023.pdf
02-10-2023,Fase 07 Banco 980 Malla 2D-3C,Ejecutada,15:54,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2002-10-2023.pdf
02-10-2023,Fase 07 Banco 990 Malla 9B-13A,Ejecutada,15:54,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2002-10-2023.pdf
02-10-2023,Fase 07 Banco 990 Malla Precorte,Ejecutada,15:54,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2002-10-2023.pdf
04-10-2023,Fase 06 Banco 970 Malla 19F-20D-21B,Ejecutada,12:56,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2004-10-2023.pdf
05-10-2023,Fase 07 Banco 990 Malla 8F,Ejecutada,13:39,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2005-10-2023.pdf
06-10-2023,Fase 07 Banco 980 Malla 3D-4B,Ejecutada,12:49,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2006-10-2023.pdf
10-10-2023,Fase 07 Banco 980 Malla 2E-3E-4C,Ejecutada,11:12,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2010-10-2023.pdf
10-10-2023,Fase 07 Banco 990 Malla 100,Ejecutada,11:18,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2010-10-2023.pdf
11-10-2023,Fase 07 Banco 980 Malla 4C,Ejecutada,12:09,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2011-10-2023.pdf
13-10-2023,Fase 7 Banco 980 Mallas 3f-4d,360 N,14:27,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2013-10-2023.pdf
14-10-2023,Fase 07 Banco 990 Malla 12A,Ejecutada,12:03,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2014-10-%202023.pdf
14-10-2023,Fase 07 Banco 980 Malla 5A,Suspendida por condición operacional,13:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2014-10-%202023.pdf
14-10-2023,Fase 07 Banco 980 Malla Precorte,Suspendida por condición operacional,13:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2014-10-%202023.pdf
16-10-2023,Fase 07 Banco 980 Malla 5A,Ejecutada,13:35,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2016-10-2023.pdf
16-10-2023,Fase 07 Banco 980 Malla Precorte,Ejecutada,13:35,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2016-10-2023.pdf
16-10-2023,Fase 07 Banco 990 Malla 13B,Ejecutada,13:39,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2016-10-2023.pdf
17-10-2023,Fase 07 Banco 980 Malla 1B,Ejecutada,14:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2017-10-2023.pdf
17-10-2023,Fase 06 Banco 970 Malla 17H-22A-23A,Suspendida por condición operacional,17:30,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2017-10-2023.pdf
19-10-2023,Fase 07 Banco 980 Malla 5B,Ejecutada,11:34,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2019-10-2023.pdf
19-10-2023,Fase 07 Banco 980 Malla Precorte,Ejecutada,11:34,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2019-10-2023.pdf
19-10-2023,Fase 06 Banco 970 Malla 17H-22A-23A,Ejecutada,11:39,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2019-10-2023.pdf
19-10-2023,Fase 07 Banco 980 Malla 4E,Suspendida por condición operacional,16:30,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2019-10-2023.pdf
20-10-2023,Fase 07 Banco 980 Malla 4E,Ejecutada,15:40,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2020-10-2023.pdf
23-10-2023,Fase 07 Banco 980 Malla 4F,Ejecutada,11:54,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2023-10-2023.pdf
25-10-2023,Fase 07 Banco 980 malla 01c,Ejecutada,10:36,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2025-10-2023.pdf
25-10-2023,Fase 07 Banco 970 malla 01a,Ejecutada,17:37,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2025-10-2023.pdf
26-10-2023,Fase 06 Banco 970 malla 22c,Ejecutada,12:11,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2026-10-2023.pdf
28-10-2023,Fase 07 Banco 980 malla 06a,Ejecutada,11:20,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2028-10-2023.pdf
30-10-2023,Fase 07 Banco 980 Malla 2F-5B-9A,Ejecutada,11:31,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2030-10-2023.pdf
30-10-2023,Fase 06 Banco 960 Malla 6J-14A,Ejecutada,11:36,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2030-10-2023.pdf
31-10-2023,Fase 07 Banco 980 Malla 1D-9B,Ejecutada,15:38,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2031-10-2023.pdf
31-10-2023,Fase 07 Banco 980 Malla Precorte,Ejecutada,15:38,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2031-10-2023.pdf
31-10-2023,Fase 07 Banco 970 Malla Prueba PPDD,Ejecutada,15:38,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\10.%20Octubre\Registro%20tronadura%20realizada%2031-10-2023.pdf
03-11-2023,Fase 07 Banco 980 malla 06b-08a,Ejecutada,15:14,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2003-11-2023.pdf
03-11-2023,Fase 07 Banco 980 precorte,Ejecutada,15:14,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2003-11-2023.pdf
03-11-2023,Fase 07 Banco 970 mallas 01b-02a,Ejecutada,15:14,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2003-11-2023.pdf
04-11-2023,Fase 07 Banco 980 malla 04g-07b,Ejecutada,16:09,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2004-11-2023.pdf
06-11-2023,Fase 06 Banco 970 Malla 15D-24A,Ejecutada,12:30,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2006-11.2023.pdf
09-11-2023,Fase 07 Banco 970 Malla 1C-3A,Suspendida por condición de viento,11:37,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2009-11.2023.pdf
09-11-2023,Fase 06 Banco 960 Malla 14B-15A,Suspendida por condición de viento,11:47,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2009-11.2023.pdf
10-11-2023,Fase 06 Banco 970 mallas 16d-17i-23b-24b,Ejecutada,11:30,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2010-11-2023.pdf
10-11-2023,Fase 07 Banco 970 mallas 01d-02b,Suspendida por condición operacional,9:00,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2010-11-2023.pdf
13-11-2023,Fase 07 Banco 970 mallas 01d-02b,Ejecutada,11:39,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2013-11-2023.pdf
14-11-2023,Fase 07 Banco 980 Malla 10A-11A,Ejecutada,11:10,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2014-11-2023.pdf
15-11-2023,Fase 07 Banco 980 Malla 10B-11B,Ejecutada,11:01,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2015-11-2023.pdf
16-11-2023,Fase 06 Banco 960 Malla 15B,Ejecutada,11:01,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2016-11-2023.pdf
16-11-2023,Fase 07 Banco 970 Malla 5A,Suspendida por condición operacional,11:30,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2016-11-2023.pdf
16-11-2023,Fase 07 Banco 970 Malla Precorte,Suspendida por condición operacional,11:30,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2016-11-2023.pdf
17-11-2023,Fase 07 Banco 970 Malla 5A,Ejecutada,12:09,https://pdaandacollo.teck.com/services/api/FileDownload/?filePath=\\Registro%20Acierto%20de%20Tronadura%20Teck%20CDA\2023\11.%20Noviembre\Registro%20tronadura%20realizada%2017-11-2023.pdf
